D:/comp_car/cars_train/00088.jpg,171,176,2373,1751,Nissan Juke Hatchback 2012
D:/comp_car/cars_train/00089.jpg,49,195,1003,617,Audi S6 Sedan 2011
D:/comp_car/cars_train/00090.jpg,5,43,296,211,Ford F-150 Regular Cab 2007
D:/comp_car/cars_train/00091.jpg,49,57,494,419,Mercedes-Benz S-Class Sedan 2012
D:/comp_car/cars_train/00092.jpg,101,84,492,272,Hyundai Sonata Sedan 2012
D:/comp_car/cars_train/00093.jpg,23,53,258,144,Rolls-Royce Phantom Drophead Coupe Convertible 2012
D:/comp_car/cars_train/00094.jpg,19,60,783,440,Ford GT Coupe 2006
D:/comp_car/cars_train/00095.jpg,110,171,1213,648,GMC Canyon Extended Cab 2012
D:/comp_car/cars_train/00096.jpg,39,67,346,206,Ferrari 458 Italia Coupe 2012
D:/comp_car/cars_train/00097.jpg,3,7,76,50,Chevrolet Corvette Ron Fellows Edition Z06 2007
D:/comp_car/cars_train/00098.jpg,65,37,578,360,Cadillac CTS-V Sedan 2012
D:/comp_car/cars_train/00099.jpg,27,60,486,364,BMW X3 SUV 2012
D:/comp_car/cars_train/00100.jpg,22,180,454,355,Chevrolet Express Van 2007
D:/comp_car/cars_train/00101.jpg,70,39,940,742,Volvo C30 Hatchback 2012
D:/comp_car/cars_train/00102.jpg,99,130,396,222,Fisker Karma Sedan 2012
D:/comp_car/cars_train/00103.jpg,85,107,609,381,Chevrolet Impala Sedan 2007
D:/comp_car/cars_train/00104.jpg,1,76,480,315,Chevrolet Silverado 1500 Extended Cab 2012
D:/comp_car/cars_train/00105.jpg,57,266,967,623,Hyundai Veracruz SUV 2012
D:/comp_car/cars_train/00106.jpg,69,75,236,161,Mercedes-Benz C-Class Sedan 2012
D:/comp_car/cars_train/00107.jpg,24,17,249,163,Hyundai Santa Fe SUV 2012
D:/comp_car/cars_train/00108.jpg,7,27,212,147,Dodge Sprinter Cargo Van 2009
D:/comp_car/cars_train/00109.jpg,18,14,248,168,GMC Acadia SUV 2012
D:/comp_car/cars_train/00110.jpg,19,2,591,387,Spyker C8 Coupe 2009
D:/comp_car/cars_train/00111.jpg,52,6,759,513,Spyker C8 Coupe 2009
D:/comp_car/cars_train/00112.jpg,231,103,430,226,Hyundai Genesis Sedan 2012
D:/comp_car/cars_train/00113.jpg,91,148,700,582,Hyundai Veracruz SUV 2012
D:/comp_car/cars_train/00114.jpg,19,72,624,397,Chevrolet Express Van 2007
D:/comp_car/cars_train/00115.jpg,26,90,376,243,Dodge Caliber Wagon 2012
D:/comp_car/cars_train/00116.jpg,132,120,667,401,Ford Edge SUV 2012
D:/comp_car/cars_train/00117.jpg,84,44,663,342,Bentley Continental GT Coupe 2012
D:/comp_car/cars_train/00118.jpg,87,235,591,412,Rolls-Royce Phantom Sedan 2012
D:/comp_car/cars_train/00119.jpg,173,370,1207,960,Jeep Liberty SUV 2012
D:/comp_car/cars_train/00120.jpg,3,19,195,114,Mercedes-Benz 300-Class Convertible 1993
D:/comp_car/cars_train/00121.jpg,49,143,487,455,Ford Expedition EL SUV 2009
D:/comp_car/cars_train/00122.jpg,72,67,233,176,BMW 1 Series Coupe 2012
D:/comp_car/cars_train/00123.jpg,151,568,1954,1271,Jaguar XK XKR 2012
D:/comp_car/cars_train/00124.jpg,14,88,271,178,Cadillac Escalade EXT Crew Cab 2007
D:/comp_car/cars_train/00125.jpg,135,761,1894,1353,BMW 3 Series Sedan 2012
D:/comp_car/cars_train/00126.jpg,44,123,778,487,Chevrolet Cobalt SS 2010
D:/comp_car/cars_train/00127.jpg,69,103,537,322,Chrysler 300 SRT-8 2010
D:/comp_car/cars_train/00128.jpg,86,78,355,284,Audi A5 Coupe 2012
D:/comp_car/cars_train/00129.jpg,50,80,592,273,Hyundai Accent Sedan 2012
D:/comp_car/cars_train/00130.jpg,95,161,543,368,Isuzu Ascender SUV 2008
D:/comp_car/cars_train/00131.jpg,275,195,863,474,Nissan 240SX Coupe 1998
D:/comp_car/cars_train/00132.jpg,99,78,557,389,Dodge Journey SUV 2012
D:/comp_car/cars_train/00133.jpg,11,126,426,360,Hyundai Elantra Sedan 2007
D:/comp_car/cars_train/00134.jpg,1,2,267,185,Mercedes-Benz 300-Class Convertible 1993
D:/comp_car/cars_train/00135.jpg,19,735,2669,2192,Chevrolet Traverse SUV 2012
D:/comp_car/cars_train/00136.jpg,21,35,279,195,GMC Canyon Extended Cab 2012
D:/comp_car/cars_train/00137.jpg,45,99,593,403,Scion xD Hatchback 2012
D:/comp_car/cars_train/00138.jpg,130,282,1425,900,Chevrolet Corvette ZR1 2012
D:/comp_car/cars_train/00139.jpg,72,215,628,481,Suzuki SX4 Sedan 2012
D:/comp_car/cars_train/00140.jpg,62,95,633,434,Volkswagen Golf Hatchback 1991
D:/comp_car/cars_train/00141.jpg,13,106,476,260,Bentley Arnage Sedan 2009
D:/comp_car/cars_train/00142.jpg,78,300,952,633,Chevrolet HHR SS 2010
D:/comp_car/cars_train/00143.jpg,72,51,566,412,Land Rover LR2 SUV 2012
D:/comp_car/cars_train/00144.jpg,66,59,283,202,Chevrolet Express Van 2007
D:/comp_car/cars_train/00145.jpg,135,36,1181,885,Hyundai Azera Sedan 2012
D:/comp_car/cars_train/00146.jpg,2,5,298,162,Bentley Continental GT Coupe 2012
D:/comp_car/cars_train/00147.jpg,8,12,770,309,Chrysler Aspen SUV 2009
D:/comp_car/cars_train/00148.jpg,24,78,608,379,Toyota Camry Sedan 2012
D:/comp_car/cars_train/00149.jpg,34,1,242,179,Dodge Ram Pickup 3500 Crew Cab 2010
D:/comp_car/cars_train/00150.jpg,11,208,596,386,Aston Martin V8 Vantage Convertible 2012
D:/comp_car/cars_train/00151.jpg,8,37,294,150,Acura TSX Sedan 2012
D:/comp_car/cars_train/00152.jpg,23,66,499,311,Buick Regal GS 2012
D:/comp_car/cars_train/00153.jpg,6,138,627,361,BMW 3 Series Wagon 2012
D:/comp_car/cars_train/00154.jpg,17,105,385,243,Audi 100 Wagon 1994
D:/comp_car/cars_train/00155.jpg,76,4,1585,1120,Jeep Compass SUV 2012
D:/comp_car/cars_train/00156.jpg,22,21,211,139,Ram C/V Cargo Van Minivan 2012
D:/comp_car/cars_train/00157.jpg,32,130,973,661,Hyundai Sonata Sedan 2012
D:/comp_car/cars_train/00158.jpg,75,236,1196,846,Spyker C8 Convertible 2009
D:/comp_car/cars_train/00159.jpg,37,139,988,694,Audi S4 Sedan 2007
D:/comp_car/cars_train/00160.jpg,114,46,546,287,Bentley Continental GT Coupe 2012
D:/comp_car/cars_train/00161.jpg,12,83,629,354,Chevrolet Malibu Sedan 2007
D:/comp_car/cars_train/00162.jpg,38,66,548,385,Rolls-Royce Ghost Sedan 2012
D:/comp_car/cars_train/00163.jpg,46,84,661,428,AM General Hummer SUV 2000
D:/comp_car/cars_train/00164.jpg,13,29,239,174,BMW X3 SUV 2012
D:/comp_car/cars_train/00165.jpg,27,65,490,220,BMW M6 Convertible 2010
D:/comp_car/cars_train/00166.jpg,4,69,402,245,Ford Freestar Minivan 2007
D:/comp_car/cars_train/00167.jpg,19,27,429,258,Bentley Mulsanne Sedan 2011
D:/comp_car/cars_train/00168.jpg,110,96,565,389,Bentley Arnage Sedan 2009
D:/comp_car/cars_train/00169.jpg,2,22,140,81,GMC Savana Van 2012
D:/comp_car/cars_train/00170.jpg,48,71,615,453,GMC Savana Van 2012
D:/comp_car/cars_train/00171.jpg,41,42,262,170,Audi TT Hatchback 2011
D:/comp_car/cars_train/00172.jpg,6,108,493,267,Mercedes-Benz SL-Class Coupe 2009
D:/comp_car/cars_train/00173.jpg,26,61,508,342,GMC Yukon Hybrid SUV 2012
D:/comp_car/cars_train/00174.jpg,13,29,249,159,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
D:/comp_car/cars_train/00175.jpg,69,120,739,502,Ford E-Series Wagon Van 2012
D:/comp_car/cars_train/00176.jpg,45,85,1005,558,Chevrolet Cobalt SS 2010
D:/comp_car/cars_train/00177.jpg,98,22,650,302,Buick Enclave SUV 2012
D:/comp_car/cars_train/00178.jpg,5,28,285,148,GMC Canyon Extended Cab 2012
D:/comp_car/cars_train/00179.jpg,42,113,601,439,Land Rover LR2 SUV 2012
D:/comp_car/cars_train/00180.jpg,3,40,297,157,Infiniti QX56 SUV 2011
D:/comp_car/cars_train/00181.jpg,84,256,913,752,Chevrolet TrailBlazer SS 2009
D:/comp_car/cars_train/00182.jpg,43,226,1001,630,Nissan Juke Hatchback 2012
D:/comp_car/cars_train/00183.jpg,2,9,196,125,Mercedes-Benz 300-Class Convertible 1993
D:/comp_car/cars_train/00184.jpg,34,51,604,344,Mercedes-Benz 300-Class Convertible 1993
D:/comp_car/cars_train/00185.jpg,24,35,620,438,Hyundai Veracruz SUV 2012
D:/comp_car/cars_train/00186.jpg,6,72,255,178,HUMMER H2 SUT Crew Cab 2009
D:/comp_car/cars_train/00187.jpg,4,408,1600,934,McLaren MP4-12C Coupe 2012
D:/comp_car/cars_train/00188.jpg,25,162,1241,764,Dodge Challenger SRT8 2011
D:/comp_car/cars_train/00189.jpg,18,15,583,421,Suzuki SX4 Hatchback 2012
D:/comp_car/cars_train/00190.jpg,198,416,1271,935,Bugatti Veyron 16.4 Convertible 2009
D:/comp_car/cars_train/00191.jpg,129,75,654,422,Isuzu Ascender SUV 2008
D:/comp_car/cars_train/00192.jpg,37,24,259,212,Toyota 4Runner SUV 2012
D:/comp_car/cars_train/00193.jpg,82,107,990,723,Buick Rainier SUV 2007
D:/comp_car/cars_train/00194.jpg,187,327,1211,769,Rolls-Royce Ghost Sedan 2012
D:/comp_car/cars_train/00195.jpg,150,339,1313,771,Chrysler Sebring Convertible 2010
D:/comp_car/cars_train/00196.jpg,26,46,266,213,Volkswagen Golf Hatchback 2012
D:/comp_car/cars_train/00197.jpg,47,102,492,371,Ford Edge SUV 2012
D:/comp_car/cars_train/00198.jpg,91,121,574,357,Acura Integra Type R 2001
D:/comp_car/cars_train/00199.jpg,151,298,1285,835,Volkswagen Golf Hatchback 1991
D:/comp_car/cars_train/00200.jpg,30,55,301,187,Audi V8 Sedan 1994
D:/comp_car/cars_train/00201.jpg,21,1,386,200,Audi RS 4 Convertible 2008
D:/comp_car/cars_train/00202.jpg,233,217,1228,807,Dodge Dakota Crew Cab 2010
D:/comp_car/cars_train/00203.jpg,30,167,945,545,Toyota Corolla Sedan 2012
D:/comp_car/cars_train/00204.jpg,11,61,284,151,Honda Accord Coupe 2012
D:/comp_car/cars_train/00205.jpg,29,70,612,356,Audi S4 Sedan 2012
D:/comp_car/cars_train/00206.jpg,117,222,558,434,Aston Martin Virage Coupe 2012
D:/comp_car/cars_train/00207.jpg,31,119,438,258,Dodge Challenger SRT8 2011
D:/comp_car/cars_train/00208.jpg,26,151,360,256,Aston Martin V8 Vantage Convertible 2012
D:/comp_car/cars_train/00209.jpg,58,136,973,636,Chevrolet Sonic Sedan 2012
D:/comp_car/cars_train/00210.jpg,8,80,639,366,Porsche Panamera Sedan 2012
D:/comp_car/cars_train/00211.jpg,11,47,598,365,Rolls-Royce Ghost Sedan 2012
D:/comp_car/cars_train/00212.jpg,8,20,254,155,Chevrolet Monte Carlo Coupe 2007
D:/comp_car/cars_train/00213.jpg,37,62,261,191,Volvo XC90 SUV 2007
D:/comp_car/cars_train/00214.jpg,70,78,915,640,Ford F-150 Regular Cab 2007
D:/comp_car/cars_train/00215.jpg,38,50,221,138,Chevrolet Monte Carlo Coupe 2007
D:/comp_car/cars_train/00216.jpg,21,45,133,88,GMC Savana Van 2012
D:/comp_car/cars_train/00217.jpg,45,39,594,444,Audi 100 Wagon 1994
D:/comp_car/cars_train/00218.jpg,39,94,337,245,Chrysler Sebring Convertible 2010
D:/comp_car/cars_train/00219.jpg,89,1,597,316,Audi 100 Wagon 1994
D:/comp_car/cars_train/00220.jpg,16,103,462,347,Ford Mustang Convertible 2007
D:/comp_car/cars_train/00221.jpg,29,21,477,299,Aston Martin Virage Convertible 2012
D:/comp_car/cars_train/00222.jpg,89,58,545,338,smart fortwo Convertible 2012
D:/comp_car/cars_train/00223.jpg,42,115,299,288,FIAT 500 Abarth 2012
D:/comp_car/cars_train/00224.jpg,19,10,177,134,Dodge Sprinter Cargo Van 2009
D:/comp_car/cars_train/00225.jpg,20,50,463,313,GMC Acadia SUV 2012
D:/comp_car/cars_train/00226.jpg,46,15,202,156,Ford Ranger SuperCab 2011
D:/comp_car/cars_train/00227.jpg,36,63,613,397,Chevrolet Impala Sedan 2007
D:/comp_car/cars_train/00228.jpg,237,156,896,365,Infiniti G Coupe IPL 2012
D:/comp_car/cars_train/00229.jpg,5,46,255,138,Hyundai Accent Sedan 2012
D:/comp_car/cars_train/00230.jpg,223,542,3692,2478,Suzuki SX4 Hatchback 2012
D:/comp_car/cars_train/00231.jpg,73,109,606,374,Ford F-450 Super Duty Crew Cab 2012
D:/comp_car/cars_train/00232.jpg,15,110,544,381,Dodge Caliber Wagon 2007
D:/comp_car/cars_train/00233.jpg,276,124,1495,951,Volvo 240 Sedan 1993
D:/comp_car/cars_train/00234.jpg,99,364,1211,954,Hyundai Tucson SUV 2012
D:/comp_car/cars_train/00235.jpg,59,63,549,404,Ford Ranger SuperCab 2011
D:/comp_car/cars_train/00236.jpg,19,138,571,424,Acura ZDX Hatchback 2012
D:/comp_car/cars_train/00237.jpg,11,10,396,265,Chevrolet Avalanche Crew Cab 2012
D:/comp_car/cars_train/00238.jpg,163,91,527,346,BMW ActiveHybrid 5 Sedan 2012
D:/comp_car/cars_train/00239.jpg,4,19,255,172,Audi V8 Sedan 1994
D:/comp_car/cars_train/00240.jpg,45,60,251,171,Hyundai Sonata Sedan 2012
D:/comp_car/cars_train/00241.jpg,32,59,1011,709,Nissan Juke Hatchback 2012
D:/comp_car/cars_train/00242.jpg,10,53,273,167,Ferrari California Convertible 2012
D:/comp_car/cars_train/00243.jpg,270,228,727,416,Nissan Leaf Hatchback 2012
D:/comp_car/cars_train/00244.jpg,21,93,479,331,Acura ZDX Hatchback 2012
D:/comp_car/cars_train/00245.jpg,22,59,536,238,Chevrolet Impala Sedan 2007
D:/comp_car/cars_train/00246.jpg,1,317,1280,945,Mitsubishi Lancer Sedan 2012
D:/comp_car/cars_train/00247.jpg,47,125,850,468,Hyundai Genesis Sedan 2012
D:/comp_car/cars_train/00248.jpg,52,167,508,387,Rolls-Royce Phantom Sedan 2012
D:/comp_car/cars_train/00249.jpg,6,155,631,450,Lamborghini Diablo Coupe 2001
D:/comp_car/cars_train/00250.jpg,11,35,246,186,Volkswagen Golf Hatchback 2012
D:/comp_car/cars_train/00251.jpg,576,466,2994,1953,Mitsubishi Lancer Sedan 2012
D:/comp_car/cars_train/00252.jpg,37,50,253,158,Fisker Karma Sedan 2012
D:/comp_car/cars_train/00253.jpg,51,105,579,335,Buick Enclave SUV 2012
D:/comp_car/cars_train/00254.jpg,21,11,296,141,Hyundai Santa Fe SUV 2012
D:/comp_car/cars_train/00255.jpg,29,78,734,396,Acura Integra Type R 2001
D:/comp_car/cars_train/00256.jpg,85,215,776,511,Audi S5 Convertible 2012
D:/comp_car/cars_train/00257.jpg,23,146,617,329,BMW 6 Series Convertible 2007
D:/comp_car/cars_train/00258.jpg,34,86,227,166,Cadillac CTS-V Sedan 2012
D:/comp_car/cars_train/00259.jpg,75,254,2514,1929,Toyota Camry Sedan 2012
D:/comp_car/cars_train/00260.jpg,28,164,698,417,Hyundai Sonata Hybrid Sedan 2012
D:/comp_car/cars_train/00261.jpg,32,79,378,221,Audi V8 Sedan 1994
D:/comp_car/cars_train/00262.jpg,158,132,501,293,Ferrari 458 Italia Convertible 2012
D:/comp_car/cars_train/00263.jpg,177,299,730,673,Bentley Arnage Sedan 2009
D:/comp_car/cars_train/00264.jpg,42,72,472,299,Chevrolet Silverado 2500HD Regular Cab 2012
D:/comp_car/cars_train/00265.jpg,15,74,387,195,Chevrolet Corvette Convertible 2012
D:/comp_car/cars_train/00266.jpg,22,300,786,552,Audi 100 Sedan 1994
D:/comp_car/cars_train/00267.jpg,25,133,620,374,Bugatti Veyron 16.4 Coupe 2009
D:/comp_car/cars_train/00268.jpg,49,53,596,398,Chevrolet Silverado 1500 Extended Cab 2012
D:/comp_car/cars_train/00269.jpg,29,192,605,391,Tesla Model S Sedan 2012
D:/comp_car/cars_train/00270.jpg,15,70,357,186,GMC Canyon Extended Cab 2012
D:/comp_car/cars_train/00271.jpg,11,23,141,80,Ram C/V Cargo Van Minivan 2012
D:/comp_car/cars_train/00272.jpg,8,1,590,327,FIAT 500 Convertible 2012
D:/comp_car/cars_train/00273.jpg,37,65,458,321,Chevrolet Silverado 2500HD Regular Cab 2012
D:/comp_car/cars_train/00274.jpg,31,69,435,310,Audi S6 Sedan 2011
D:/comp_car/cars_train/00275.jpg,165,183,495,358,Hyundai Veloster Hatchback 2012
D:/comp_car/cars_train/00276.jpg,75,93,529,360,Hyundai Tucson SUV 2012
D:/comp_car/cars_train/00277.jpg,72,193,926,613,Porsche Panamera Sedan 2012
D:/comp_car/cars_train/00278.jpg,1,38,251,135,Lincoln Town Car Sedan 2011
D:/comp_car/cars_train/00279.jpg,16,31,553,297,Buick Regal GS 2012
D:/comp_car/cars_train/00280.jpg,3,33,261,176,Ford Mustang Convertible 2007
D:/comp_car/cars_train/00281.jpg,214,240,387,342,Lamborghini Aventador Coupe 2012
D:/comp_car/cars_train/00282.jpg,20,97,460,356,Chevrolet Impala Sedan 2007
D:/comp_car/cars_train/00283.jpg,112,190,664,342,Fisker Karma Sedan 2012
D:/comp_car/cars_train/00284.jpg,49,101,942,619,Dodge Durango SUV 2012
D:/comp_car/cars_train/00285.jpg,7,20,634,298,Volvo 240 Sedan 1993
D:/comp_car/cars_train/00286.jpg,116,143,769,713,Volvo XC90 SUV 2007
D:/comp_car/cars_train/00287.jpg,56,299,1266,721,Dodge Dakota Club Cab 2007
D:/comp_car/cars_train/00288.jpg,60,46,258,138,Toyota 4Runner SUV 2012
D:/comp_car/cars_train/00289.jpg,205,197,741,425,Audi R8 Coupe 2012
D:/comp_car/cars_train/00290.jpg,68,30,620,506,Hyundai Azera Sedan 2012
D:/comp_car/cars_train/00291.jpg,27,147,573,471,Infiniti QX56 SUV 2011
D:/comp_car/cars_train/00292.jpg,133,73,806,251,Aston Martin Virage Convertible 2012
D:/comp_car/cars_train/00293.jpg,24,27,936,380,Ferrari 458 Italia Coupe 2012
D:/comp_car/cars_train/00294.jpg,11,141,629,386,Buick Rainier SUV 2007
D:/comp_car/cars_train/00295.jpg,150,114,524,433,Buick Enclave SUV 2012
D:/comp_car/cars_train/00296.jpg,18,115,618,456,GMC Yukon Hybrid SUV 2012
D:/comp_car/cars_train/00297.jpg,56,157,639,455,Dodge Ram Pickup 3500 Quad Cab 2009
D:/comp_car/cars_train/00298.jpg,49,67,362,245,Rolls-Royce Phantom Sedan 2012
D:/comp_car/cars_train/00299.jpg,24,66,982,711,Jeep Liberty SUV 2012
D:/comp_car/cars_train/00300.jpg,41,103,994,692,Nissan NV Passenger Van 2012
D:/comp_car/cars_train/00301.jpg,52,36,247,189,GMC Acadia SUV 2012
D:/comp_car/cars_train/00302.jpg,1,37,296,171,Audi TT Hatchback 2011
D:/comp_car/cars_train/00303.jpg,6,47,297,193,BMW 6 Series Convertible 2007
D:/comp_car/cars_train/00304.jpg,14,29,235,168,Lincoln Town Car Sedan 2011
D:/comp_car/cars_train/00305.jpg,37,21,169,122,Isuzu Ascender SUV 2008
D:/comp_car/cars_train/00306.jpg,37,125,582,456,Dodge Caliber Wagon 2012
D:/comp_car/cars_train/00307.jpg,171,63,1187,894,Chevrolet Traverse SUV 2012
D:/comp_car/cars_train/00308.jpg,16,136,775,418,Acura Integra Type R 2001
D:/comp_car/cars_train/00309.jpg,50,122,589,338,Honda Odyssey Minivan 2007
D:/comp_car/cars_train/00310.jpg,36,43,407,319,Hyundai Santa Fe SUV 2012
